Local time,Open,High,Low,Close,Volume
09.12.2021 08:00:00.000 GMT+0200,1.32075,1.32159,1.31926,1.32046,13331.839899999999
09.12.2021 12:00:00.000 GMT+0200,1.32046,1.32120,1.31704,1.32060,17264.6501
09.12.2021 16:00:00.000 GMT+0200,1.32060,1.32165,1.31854,1.32120,17245.2602
09.12.2021 20:00:00.000 GMT+0200,1.32121,1.32223,1.32073,1.32186,6763.3751
10.12.2021 00:00:00.000 GMT+0200,1.32188,1.32294,1.32127,1.32268,6384.4400000000005
10.12.2021 04:00:00.000 GMT+0200,1.32267,1.32331,1.32162,1.32196,5414.07
10.12.2021 08:00:00.000 GMT+0200,1.32198,1.32290,1.31968,1.32010,16485.639900000002
10.12.2021 12:00:00.000 GMT+0200,1.32011,1.32420,1.31872,1.32292,18929.6599
10.12.2021 16:00:00.000 GMT+0200,1.32291,1.32708,1.32037,1.32677,17980.4199
10.12.2021 20:00:00.000 GMT+0200,1.32675,1.32751,1.32554,1.32683,5193.9725
13.12.2021 00:00:00.000 GMT+0200,1.32399,1.32608,1.32399,1.32543,7345.869999999999
13.12.2021 04:00:00.000 GMT+0200,1.32544,1.32585,1.32459,1.32492,3045.04
13.12.2021 08:00:00.000 GMT+0200,1.32490,1.32496,1.32211,1.32448,12117.560300000001
13.12.2021 12:00:00.000 GMT+0200,1.32449,1.32685,1.32376,1.32552,17260.0401
13.12.2021 16:00:00.000 GMT+0200,1.32552,1.32685,1.32121,1.32122,20434.8796
13.12.2021 20:00:00.000 GMT+0200,1.32122,1.32212,1.32069,1.32139,6321.110000000001
14.12.2021 00:00:00.000 GMT+0200,1.32115,1.32162,1.32006,1.32028,4729.8917
14.12.2021 04:00:00.000 GMT+0200,1.32027,1.32063,1.31907,1.32051,4240.03
14.12.2021 08:00:00.000 GMT+0200,1.32051,1.32249,1.31978,1.32220,13061.3596
14.12.2021 12:00:00.000 GMT+0200,1.32220,1.32563,1.32178,1.32325,16098.0399
14.12.2021 16:00:00.000 GMT+0200,1.32326,1.32477,1.32220,1.32276,14634.9997
14.12.2021 20:00:00.000 GMT+0200,1.32276,1.32313,1.32190,1.32287,5178.5901
15.12.2021 00:00:00.000 GMT+0200,1.32270,1.32362,1.32239,1.32322,4316.5
15.12.2021 04:00:00.000 GMT+0200,1.32321,1.32442,1.32266,1.32423,3970.5200000000004
15.12.2021 08:00:00.000 GMT+0200,1.32423,1.32824,1.32363,1.32597,13849.3998
15.12.2021 12:00:00.000 GMT+0200,1.32597,1.32676,1.32459,1.32559,12869.059700000002
15.12.2021 16:00:00.000 GMT+0200,1.32554,1.32588,1.32058,1.32115,17762.45
15.12.2021 20:00:00.000 GMT+0200,1.32117,1.32732,1.31715,1.32603,28807.910700000004
16.12.2021 00:00:00.000 GMT+0200,1.32580,1.32684,1.32489,1.32528,6567.095499999999
16.12.2021 04:00:00.000 GMT+0200,1.32528,1.32557,1.32411,1.32431,5499.7301
16.12.2021 08:00:00.000 GMT+0200,1.32433,1.33028,1.32416,1.32917,16362.160100000001
16.12.2021 12:00:00.000 GMT+0200,1.32916,1.33741,1.32581,1.33564,32269.2505
16.12.2021 16:00:00.000 GMT+0200,1.33565,1.33575,1.33066,1.33188,21974.679900000003
16.12.2021 20:00:00.000 GMT+0200,1.33188,1.33279,1.33022,1.33205,6462.919900000001
17.12.2021 00:00:00.000 GMT+0200,1.33207,1.33309,1.33189,1.33249,5561.9400000000005
17.12.2021 04:00:00.000 GMT+0200,1.33249,1.33366,1.33184,1.33359,6508.42
17.12.2021 08:00:00.000 GMT+0200,1.33359,1.33391,1.33059,1.33172,18345.0998
17.12.2021 12:00:00.000 GMT+0200,1.33173,1.33173,1.32802,1.32897,17025.61
17.12.2021 16:00:00.000 GMT+0200,1.32896,1.32977,1.32553,1.32611,18845.0996
17.12.2021 20:00:00.000 GMT+0200,1.32611,1.32653,1.32303,1.32340,8520.6799
20.12.2021 00:00:00.000 GMT+0200,1.32366,1.32436,1.32217,1.32271,5992.035
20.12.2021 04:00:00.000 GMT+0200,1.32272,1.32320,1.32192,1.32224,5244.9400000000005
20.12.2021 08:00:00.000 GMT+0200,1.32224,1.32248,1.31730,1.31846,16224.189999999999
20.12.2021 12:00:00.000 GMT+0200,1.31848,1.32441,1.31831,1.32390,14915.120299999999
20.12.2021 16:00:00.000 GMT+0200,1.32389,1.32432,1.32057,1.32102,17220.2497
20.12.2021 20:00:00.000 GMT+0200,1.32100,1.32185,1.32000,1.32061,8516.5748
21.12.2021 00:00:00.000 GMT+0200,1.32061,1.32138,1.31974,1.32117,5674.1199
21.12.2021 04:00:00.000 GMT+0200,1.32116,1.32192,1.32073,1.32173,4939.39
21.12.2021 08:00:00.000 GMT+0200,1.32173,1.32511,1.32098,1.32474,13280.1002
21.12.2021 12:00:00.000 GMT+0200,1.32475,1.32617,1.32399,1.32538,12834.529999999999
21.12.2021 16:00:00.000 GMT+0200,1.32538,1.32611,1.32305,1.32486,14664.919999999998
21.12.2021 20:00:00.000 GMT+0200,1.32486,1.32706,1.32463,1.32630,4932.209999999999
22.12.2021 00:00:00.000 GMT+0200,1.32630,1.32746,1.32583,1.32715,3753.3675000000003
22.12.2021 04:00:00.000 GMT+0200,1.32719,1.32727,1.32477,1.32487,3461.06
22.12.2021 08:00:00.000 GMT+0200,1.32486,1.32906,1.32398,1.32850,10827.7902
22.12.2021 12:00:00.000 GMT+0200,1.32852,1.33302,1.32834,1.33289,13992.4902
22.12.2021 16:00:00.000 GMT+0200,1.33289,1.33623,1.33187,1.33566,14498.7703
22.12.2021 20:00:00.000 GMT+0200,1.33567,1.33631,1.33475,1.33528,5323.3849
23.12.2021 00:00:00.000 GMT+0200,1.33528,1.33602,1.33427,1.33507,4305.0301
23.12.2021 04:00:00.000 GMT+0200,1.33508,1.33538,1.33423,1.33509,2984.81
23.12.2021 08:00:00.000 GMT+0200,1.33512,1.34056,1.33484,1.34033,7681.709799999999
23.12.2021 12:00:00.000 GMT+0200,1.34035,1.34356,1.33999,1.34146,13150.860100000002
23.12.2021 16:00:00.000 GMT+0200,1.34143,1.34377,1.33941,1.34179,14478.2098
23.12.2021 20:00:00.000 GMT+0200,1.34177,1.34206,1.34079,1.34110,4632.8601
24.12.2021 00:00:00.000 GMT+0200,1.34110,1.34165,1.33989,1.34058,18355.1324
24.12.2021 04:00:00.000 GMT+0200,1.34055,1.34114,1.33894,1.33906,31300.2792
24.12.2021 08:00:00.000 GMT+0200,1.33904,1.34140,1.33886,1.34096,72695.04199999999
24.12.2021 12:00:00.000 GMT+0200,1.34097,1.34190,1.34007,1.34032,92492.67970000001
24.12.2021 16:00:00.000 GMT+0200,1.34033,1.34138,1.33858,1.33948,43197.895
24.12.2021 20:00:00.000 GMT+0200,1.33948,1.34140,1.33772,1.33821,51521.740699999995
27.12.2021 00:00:00.000 GMT+0200,1.33865,1.34083,1.33865,1.34012,4024.8121
27.12.2021 04:00:00.000 GMT+0200,1.34011,1.34149,1.33987,1.34023,2981.01
27.12.2021 08:00:00.000 GMT+0200,1.34022,1.34187,1.33923,1.34025,7902.3899
27.12.2021 12:00:00.000 GMT+0200,1.34026,1.34277,1.33948,1.34263,6623.0098
27.12.2021 16:00:00.000 GMT+0200,1.34265,1.34432,1.34079,1.34391,10095.770100000002
27.12.2021 20:00:00.000 GMT+0200,1.34390,1.34452,1.34303,1.34391,6483.1101
28.12.2021 00:00:00.000 GMT+0200,1.34392,1.34423,1.34280,1.34301,3576.9300000000003
28.12.2021 04:00:00.000 GMT+0200,1.34300,1.34393,1.34276,1.34367,4982.8099999999995
28.12.2021 08:00:00.000 GMT+0200,1.34366,1.34465,1.34297,1.34461,6536.17
28.12.2021 12:00:00.000 GMT+0200,1.34460,1.34614,1.34447,1.34563,4857.4698
28.12.2021 16:00:00.000 GMT+0200,1.34565,1.34591,1.34148,1.34359,9928.5899
28.12.2021 20:00:00.000 GMT+0200,1.34362,1.34368,1.34206,1.34299,4214.6999
29.12.2021 00:00:00.000 GMT+0200,1.34284,1.34390,1.34209,1.34241,4687.5162
29.12.2021 04:00:00.000 GMT+0200,1.34240,1.34371,1.34228,1.34290,2103.91
29.12.2021 08:00:00.000 GMT+0200,1.34291,1.34305,1.34093,1.34123,6017.41
29.12.2021 12:00:00.000 GMT+0200,1.34125,1.34627,1.34082,1.34545,10845.1604
29.12.2021 16:00:00.000 GMT+0200,1.34543,1.34993,1.34495,1.34819,16669.9498
29.12.2021 20:00:00.000 GMT+0200,1.34820,1.34900,1.34810,1.34871,4122.985000000001
30.12.2021 00:00:00.000 GMT+0200,1.34858,1.35049,1.34824,1.35039,3019.24
30.12.2021 04:00:00.000 GMT+0200,1.35038,1.35049,1.34792,1.34809,2265.19
30.12.2021 08:00:00.000 GMT+0200,1.34808,1.34829,1.34538,1.34590,7324.8598999999995
30.12.2021 12:00:00.000 GMT+0200,1.34589,1.35167,1.34581,1.34850,9984.84
30.12.2021 16:00:00.000 GMT+0200,1.34855,1.35215,1.34779,1.34858,13320.519800000002
30.12.2021 20:00:00.000 GMT+0200,1.34858,1.35128,1.34794,1.35002,5189.63
31.12.2021 00:00:00.000 GMT+0200,1.34979,1.35064,1.34944,1.35030,2038.5349999999999
31.12.2021 04:00:00.000 GMT+0200,1.35031,1.35046,1.34944,1.34956,2057.74
31.12.2021 08:00:00.000 GMT+0200,1.34956,1.35197,1.34934,1.35092,7677.1101
31.12.2021 12:00:00.000 GMT+0200,1.35090,1.35160,1.34651,1.35037,12350.360100000002
31.12.2021 16:00:00.000 GMT+0200,1.35037,1.35500,1.35006,1.35345,18074.2801
31.12.2021 20:00:00.000 GMT+0200,1.35345,1.35436,1.35177,1.35177,6461.395200000001
03.01.2022 00:00:00.000 GMT+0200,1.35199,1.35338,1.35149,1.35168,5079.5652
03.01.2022 04:00:00.000 GMT+0200,1.35170,1.35170,1.34947,1.34982,3716.74
03.01.2022 08:00:00.000 GMT+0200,1.34983,1.35278,1.34960,1.35169,8210.119999999999
03.01.2022 12:00:00.000 GMT+0200,1.35169,1.35245,1.34830,1.34869,10789.0498
03.01.2022 16:00:00.000 GMT+0200,1.34867,1.34920,1.34304,1.34711,21487.4804
03.01.2022 20:00:00.000 GMT+0200,1.34711,1.34857,1.34699,1.34770,9470.0151
04.01.2022 00:00:00.000 GMT+0200,1.34767,1.34849,1.34693,1.34799,3938.5527
04.01.2022 04:00:00.000 GMT+0200,1.34797,1.34800,1.34623,1.34680,5447.8502
04.01.2022 08:00:00.000 GMT+0200,1.34687,1.35135,1.34592,1.35111,12831.5203
04.01.2022 12:00:00.000 GMT+0200,1.35108,1.35149,1.34786,1.35145,16359.309799999999
04.01.2022 16:00:00.000 GMT+0200,1.35145,1.35570,1.35087,1.35356,23204.140199999998
04.01.2022 20:00:00.000 GMT+0200,1.35356,1.35373,1.35201,1.35274,9025.0001
05.01.2022 00:00:00.000 GMT+0200,1.35273,1.35396,1.35240,1.35384,5558.4699
05.01.2022 04:00:00.000 GMT+0200,1.35384,1.35397,1.35221,1.35275,6314.3598
05.01.2022 08:00:00.000 GMT+0200,1.35275,1.35541,1.35265,1.35316,12514.279999999999
05.01.2022 12:00:00.000 GMT+0200,1.35316,1.35556,1.35276,1.35481,20122.7292
05.01.2022 16:00:00.000 GMT+0200,1.35481,1.35903,1.35450,1.35886,20110.28
05.01.2022 20:00:00.000 GMT+0200,1.35886,1.35982,1.35477,1.35523,21637.159999999996
06.01.2022 00:00:00.000 GMT+0200,1.35525,1.35587,1.35374,1.35516,4527.8199
06.01.2022 04:00:00.000 GMT+0200,1.35516,1.35517,1.35250,1.35298,8256.4499
06.01.2022 08:00:00.000 GMT+0200,1.35298,1.35304,1.34900,1.35115,17003.9396
06.01.2022 12:00:00.000 GMT+0200,1.35116,1.35458,1.35095,1.35342,20759.71
06.01.2022 16:00:00.000 GMT+0200,1.35343,1.35585,1.35158,1.35301,23579.639600000002
06.01.2022 20:00:00.000 GMT+0200,1.35301,1.35383,1.35218,1.35313,5934.7601
07.01.2022 00:00:00.000 GMT+0200,1.35313,1.35525,1.35280,1.35522,7126.3249
07.01.2022 04:00:00.000 GMT+0200,1.35521,1.35525,1.35420,1.35441,4675.9199
07.01.2022 08:00:00.000 GMT+0200,1.35441,1.35565,1.35270,1.35546,10954.5001
07.01.2022 12:00:00.000 GMT+0200,1.35546,1.35647,1.35292,1.35387,20514.8698
07.01.2022 16:00:00.000 GMT+0200,1.35387,1.35833,1.35353,1.35790,23662.6405
07.01.2022 20:00:00.000 GMT+0200,1.35790,1.35969,1.35755,1.35827,4953.2699999999995
10.01.2022 00:00:00.000 GMT+0200,1.35734,1.35971,1.35734,1.35940,7109.4159
10.01.2022 04:00:00.000 GMT+0200,1.35940,1.35962,1.35800,1.35851,4615.8899
10.01.2022 08:00:00.000 GMT+0200,1.35852,1.36032,1.35737,1.35818,16422.490299999998
10.01.2022 12:00:00.000 GMT+0200,1.35818,1.35972,1.35514,1.35530,20136.9394
10.01.2022 16:00:00.000 GMT+0200,1.35530,1.35703,1.35317,1.35624,23701.889900000002
10.01.2022 20:00:00.000 GMT+0200,1.35623,1.35800,1.35602,1.35750,8794.835
11.01.2022 00:00:00.000 GMT+0200,1.35750,1.35871,1.35709,1.35795,6078.1176
11.01.2022 04:00:00.000 GMT+0200,1.35795,1.35999,1.35783,1.35967,4444.72
11.01.2022 08:00:00.000 GMT+0200,1.35967,1.36196,1.35794,1.36088,12969.4299
11.01.2022 12:00:00.000 GMT+0200,1.36089,1.36122,1.35648,1.35731,14300.8301
11.01.2022 16:00:00.000 GMT+0200,1.35726,1.36237,1.35612,1.36166,16393.1499
11.01.2022 20:00:00.000 GMT+0200,1.36164,1.36362,1.36113,1.36335,5027.62
12.01.2022 00:00:00.000 GMT+0200,1.36334,1.36422,1.36279,1.36331,3322.921
12.01.2022 04:00:00.000 GMT+0200,1.36331,1.36456,1.36322,1.36410,3001.9299
12.01.2022 08:00:00.000 GMT+0200,1.36410,1.36443,1.36227,1.36267,9141.0702
12.01.2022 12:00:00.000 GMT+0200,1.36267,1.36835,1.36205,1.36766,14928.8697
12.01.2022 16:00:00.000 GMT+0200,1.36771,1.37085,1.36671,1.37072,15521.5805
12.01.2022 20:00:00.000 GMT+0200,1.37071,1.37143,1.37006,1.37007,5989.535000000001
13.01.2022 00:00:00.000 GMT+0200,1.37007,1.37124,1.36987,1.37070,4652.7501
13.01.2022 04:00:00.000 GMT+0200,1.37071,1.37188,1.37067,1.37099,4436.37
13.01.2022 08:00:00.000 GMT+0200,1.37100,1.37469,1.37050,1.37369,10946.029900000001
13.01.2022 12:00:00.000 GMT+0200,1.37368,1.37487,1.37130,1.37382,15047.2202
13.01.2022 16:00:00.000 GMT+0200,1.37382,1.37482,1.37082,1.37126,15193.0304
13.01.2022 20:00:00.000 GMT+0200,1.37127,1.37224,1.37004,1.37050,5487.01
14.01.2022 00:00:00.000 GMT+0200,1.37050,1.37184,1.37048,1.37119,6425.205
14.01.2022 04:00:00.000 GMT+0200,1.37120,1.37368,1.37111,1.37321,6091.750099999999
14.01.2022 08:00:00.000 GMT+0200,1.37321,1.37424,1.37157,1.37341,13926.419699999999
14.01.2022 12:00:00.000 GMT+0200,1.37339,1.37340,1.36947,1.37003,18962.480300000003
14.01.2022 16:00:00.000 GMT+0200,1.37002,1.37042,1.36532,1.36554,21509.760000000002
14.01.2022 20:00:00.000 GMT+0200,1.36554,1.36836,1.36530,1.36695,5547.7101
17.01.2022 00:00:00.000 GMT+0200,1.36744,1.36765,1.36630,1.36667,8364.5312
17.01.2022 04:00:00.000 GMT+0200,1.36668,1.36813,1.36637,1.36734,6000.53
17.01.2022 08:00:00.000 GMT+0200,1.36736,1.36895,1.36690,1.36792,12083.5802
17.01.2022 12:00:00.000 GMT+0200,1.36790,1.36863,1.36371,1.36514,14416.550299999999
17.01.2022 16:00:00.000 GMT+0200,1.36512,1.36631,1.36411,1.36504,11996.76
17.01.2022 20:00:00.000 GMT+0200,1.36505,1.36511,1.36417,1.36440,2019.4487
18.01.2022 00:00:00.000 GMT+0200,1.36441,1.36611,1.36413,1.36586,3235.1000000000004
18.01.2022 04:00:00.000 GMT+0200,1.36587,1.36602,1.36210,1.36340,10289.8701
18.01.2022 08:00:00.000 GMT+0200,1.36341,1.36520,1.36207,1.36257,16073.539799999999
18.01.2022 12:00:00.000 GMT+0200,1.36256,1.36273,1.35799,1.35990,17798.0103
18.01.2022 16:00:00.000 GMT+0200,1.35990,1.35991,1.35725,1.35769,18807.4194
18.01.2022 20:00:00.000 GMT+0200,1.35770,1.36037,1.35731,1.35938,8592.939900000001
19.01.2022 00:00:00.000 GMT+0200,1.35938,1.36024,1.35876,1.36010,8311.0427
19.01.2022 04:00:00.000 GMT+0200,1.36010,1.36093,1.35931,1.36079,7684.9
19.01.2022 08:00:00.000 GMT+0200,1.36080,1.36197,1.35876,1.36131,15021.3503
19.01.2022 12:00:00.000 GMT+0200,1.36131,1.36445,1.36092,1.36287,14685.6803
19.01.2022 16:00:00.000 GMT+0200,1.36286,1.36486,1.36220,1.36256,15806.260199999999
19.01.2022 20:00:00.000 GMT+0200,1.36258,1.36345,1.36107,1.36111,6424.454900000001
20.01.2022 00:00:00.000 GMT+0200,1.36107,1.36358,1.36061,1.36285,5362.8799
20.01.2022 04:00:00.000 GMT+0200,1.36283,1.36299,1.36184,1.36234,7150.1601
20.01.2022 08:00:00.000 GMT+0200,1.36234,1.36370,1.36185,1.36270,14802.459900000002
20.01.2022 12:00:00.000 GMT+0200,1.36269,1.36343,1.35989,1.36328,16182.150399999999
20.01.2022 16:00:00.000 GMT+0200,1.36326,1.36616,1.36255,1.36263,15587.6201
20.01.2022 20:00:00.000 GMT+0200,1.36263,1.36274,1.35865,1.35984,9741.495200000001
21.01.2022 00:00:00.000 GMT+0200,1.35985,1.36019,1.35789,1.35956,9118.532299999999
21.01.2022 04:00:00.000 GMT+0200,1.35956,1.36012,1.35881,1.35920,9464.5898
21.01.2022 08:00:00.000 GMT+0200,1.35922,1.35944,1.35579,1.35682,16087.269999999999
21.01.2022 12:00:00.000 GMT+0200,1.35684,1.35765,1.35521,1.35725,13539.010000000002
21.01.2022 16:00:00.000 GMT+0200,1.35725,1.35733,1.35452,1.35565,20207.619899999998
21.01.2022 20:00:00.000 GMT+0200,1.35565,1.35675,1.35479,1.35504,9235.5953
24.01.2022 00:00:00.000 GMT+0200,1.35450,1.35603,1.35447,1.35603,8602.829899999999
24.01.2022 04:00:00.000 GMT+0200,1.35602,1.35650,1.35454,1.35459,7601.1699
24.01.2022 08:00:00.000 GMT+0200,1.35459,1.35547,1.35242,1.35249,17601.0101
24.01.2022 12:00:00.000 GMT+0200,1.35247,1.35275,1.34706,1.34726,24336.1499
24.01.2022 16:00:00.000 GMT+0200,1.34731,1.34808,1.34400,1.34552,28814.5103
24.01.2022 20:00:00.000 GMT+0200,1.34552,1.34923,1.34549,1.34869,13721.2099
25.01.2022 00:00:00.000 GMT+0200,1.34869,1.34914,1.34741,1.34822,8684.099999999999
25.01.2022 04:00:00.000 GMT+0200,1.34821,1.34822,1.34668,1.34760,8864.7397
25.01.2022 08:00:00.000 GMT+0200,1.34760,1.34962,1.34708,1.34820,19926.059500000003
25.01.2022 12:00:00.000 GMT+0200,1.34821,1.34821,1.34358,1.34670,22111.859900000003
25.01.2022 16:00:00.000 GMT+0200,1.34666,1.35002,1.34587,1.34973,23608.980300000003
25.01.2022 20:00:00.000 GMT+0200,1.34974,1.35184,1.34952,1.34998,10435.3999
26.01.2022 00:00:00.000 GMT+0200,1.34995,1.35128,1.34987,1.35125,5471.09
26.01.2022 04:00:00.000 GMT+0200,1.35124,1.35209,1.35048,1.35082,7046.13
26.01.2022 08:00:00.000 GMT+0200,1.35082,1.35145,1.34933,1.35089,14268.9502
26.01.2022 12:00:00.000 GMT+0200,1.35094,1.35233,1.34976,1.35078,15685.3901
26.01.2022 16:00:00.000 GMT+0200,1.35077,1.35223,1.34913,1.35218,19533.03
26.01.2022 20:00:00.000 GMT+0200,1.35219,1.35245,1.34442,1.34622,42617.479
27.01.2022 00:00:00.000 GMT+0200,1.34615,1.34677,1.34423,1.34504,8784.6651
27.01.2022 04:00:00.000 GMT+0200,1.34502,1.34502,1.34304,1.34321,12800.25
27.01.2022 08:00:00.000 GMT+0200,1.34319,1.34329,1.34050,1.34264,20388.1799
27.01.2022 12:00:00.000 GMT+0200,1.34266,1.34312,1.33577,1.33795,27507.0005
27.01.2022 16:00:00.000 GMT+0200,1.33791,1.34066,1.33659,1.33721,28048.4301
27.01.2022 20:00:00.000 GMT+0200,1.33722,1.33899,1.33666,1.33819,12500.1696
28.01.2022 00:00:00.000 GMT+0200,1.33804,1.33944,1.33778,1.33936,8680.389799999999
28.01.2022 04:00:00.000 GMT+0200,1.33936,1.34151,1.33912,1.34124,8473.4901
28.01.2022 08:00:00.000 GMT+0200,1.34123,1.34145,1.33649,1.33815,19981.4004
28.01.2022 12:00:00.000 GMT+0200,1.33814,1.34269,1.33694,1.34262,26156.9996
28.01.2022 16:00:00.000 GMT+0200,1.34266,1.34327,1.33877,1.33879,27534.409400000004
28.01.2022 20:00:00.000 GMT+0200,1.33879,1.34021,1.33731,1.33901,15938.8799
31.01.2022 00:00:00.000 GMT+0200,1.33908,1.34138,1.33854,1.34130,7939.215900000001
31.01.2022 04:00:00.000 GMT+0200,1.34128,1.34200,1.34075,1.34171,7389.8798
31.01.2022 08:00:00.000 GMT+0200,1.34171,1.34484,1.34145,1.34447,15240.679800000002
31.01.2022 12:00:00.000 GMT+0200,1.34448,1.34480,1.33927,1.34427,23851.9502
31.01.2022 16:00:00.000 GMT+0200,1.34427,1.34546,1.34056,1.34361,24447.61
31.01.2022 20:00:00.000 GMT+0200,1.34362,1.34600,1.34351,1.34442,10068.0498
01.02.2022 00:00:00.000 GMT+0200,1.34441,1.34483,1.34340,1.34383,5568.278899999999
01.02.2022 04:00:00.000 GMT+0200,1.34382,1.34570,1.34349,1.34520,6814.03
01.02.2022 08:00:00.000 GMT+0200,1.34519,1.35008,1.34426,1.34978,14779.150000000001
01.02.2022 12:00:00.000 GMT+0200,1.34976,1.35139,1.34757,1.34952,17404.4597
01.02.2022 16:00:00.000 GMT+0200,1.34955,1.35189,1.34860,1.35058,23299.529599999998
01.02.2022 20:00:00.000 GMT+0200,1.35059,1.35278,1.35049,1.35205,7769.5201
02.02.2022 00:00:00.000 GMT+0200,1.35210,1.35270,1.35199,1.35256,4843.7600999999995
02.02.2022 04:00:00.000 GMT+0200,1.35256,1.35272,1.35164,1.35199,4113.84
02.02.2022 08:00:00.000 GMT+0200,1.35198,1.35477,1.35192,1.35407,13386.230200000002
02.02.2022 12:00:00.000 GMT+0200,1.35409,1.35874,1.35353,1.35598,18841.2901
02.02.2022 16:00:00.000 GMT+0200,1.35600,1.35831,1.35542,1.35774,23290.569799999997
02.02.2022 20:00:00.000 GMT+0200,1.35773,1.35863,1.35683,1.35755,6864.960099999999
03.02.2022 00:00:00.000 GMT+0200,1.35738,1.35758,1.35562,1.35645,6116.0099
03.02.2022 04:00:00.000 GMT+0200,1.35647,1.35672,1.35505,1.35527,6863.6299
03.02.2022 08:00:00.000 GMT+0200,1.35527,1.35615,1.35472,1.35576,15742.3598
03.02.2022 12:00:00.000 GMT+0200,1.35577,1.36275,1.35377,1.35817,39283.4697
03.02.2022 16:00:00.000 GMT+0200,1.35817,1.36194,1.35689,1.36075,40522.520599999996
03.02.2022 20:00:00.000 GMT+0200,1.36071,1.36087,1.35848,1.35947,8875.640099999999
04.02.2022 00:00:00.000 GMT+0200,1.35947,1.36118,1.35939,1.36034,5524.2502
04.02.2022 04:00:00.000 GMT+0200,1.36035,1.36144,1.35943,1.35965,7313.7801
04.02.2022 08:00:00.000 GMT+0200,1.35965,1.35976,1.35657,1.35687,21593.4395
04.02.2022 12:00:00.000 GMT+0200,1.35687,1.35796,1.35046,1.35120,33983.4692
04.02.2022 16:00:00.000 GMT+0200,1.35121,1.35508,1.35074,1.35344,31721.5208
04.02.2022 20:00:00.000 GMT+0200,1.35346,1.35476,1.35211,1.35211,10080.3202
07.02.2022 00:00:00.000 GMT+0200,1.35374,1.35483,1.35265,1.35327,6838.0201
07.02.2022 04:00:00.000 GMT+0200,1.35327,1.35347,1.35152,1.35204,6393.3699
07.02.2022 08:00:00.000 GMT+0200,1.35204,1.35504,1.35147,1.35158,20854.3701
07.02.2022 12:00:00.000 GMT+0200,1.35157,1.35239,1.34900,1.35215,23267.2901
07.02.2022 16:00:00.000 GMT+0200,1.35214,1.35356,1.35015,1.35164,26335.1298
07.02.2022 20:00:00.000 GMT+0200,1.35164,1.35381,1.35154,1.35357,7717.3849
08.02.2022 00:00:00.000 GMT+0200,1.35359,1.35387,1.35157,1.35353,7174.6149000000005
08.02.2022 04:00:00.000 GMT+0200,1.35352,1.35363,1.35114,1.35175,8213.17
08.02.2022 08:00:00.000 GMT+0200,1.35175,1.35545,1.35073,1.35512,16426.479900000002
08.02.2022 12:00:00.000 GMT+0200,1.35511,1.35636,1.35155,1.35383,21524.6201
08.02.2022 16:00:00.000 GMT+0200,1.35381,1.35563,1.35353,1.35441,17837.4002
08.02.2022 20:00:00.000 GMT+0200,1.35440,1.35554,1.35371,1.35438,6376.9701
09.02.2022 00:00:00.000 GMT+0200,1.35438,1.35554,1.35421,1.35552,7490.41
09.02.2022 04:00:00.000 GMT+0200,1.35552,1.35663,1.35545,1.35555,3813.96
09.02.2022 08:00:00.000 GMT+0200,1.35555,1.35734,1.35373,1.35689,11992.270100000002
09.02.2022 12:00:00.000 GMT+0200,1.35689,1.35891,1.35636,1.35792,14672.2801
09.02.2022 16:00:00.000 GMT+0200,1.35795,1.35798,1.35294,1.35388,15739.3202
09.02.2022 20:00:00.000 GMT+0200,1.35388,1.35409,1.35266,1.35329,5338.173
10.02.2022 00:00:00.000 GMT+0200,1.35327,1.35368,1.35261,1.35310,5173.85
10.02.2022 04:00:00.000 GMT+0200,1.35310,1.35362,1.35259,1.35304,5902.5401
10.02.2022 08:00:00.000 GMT+0200,1.35304,1.35740,1.35288,1.35713,13447.8
10.02.2022 12:00:00.000 GMT+0200,1.35714,1.35802,1.35236,1.35462,26161.9
10.02.2022 16:00:00.000 GMT+0200,1.35467,1.36432,1.35230,1.36118,36844.0092
10.02.2022 20:00:00.000 GMT+0200,1.36116,1.36206,1.35406,1.35556,20137.1697
11.02.2022 00:00:00.000 GMT+0200,1.35543,1.35663,1.35326,1.35500,10221.4598
11.02.2022 04:00:00.000 GMT+0200,1.35500,1.35553,1.35199,1.35329,9264.130000000001
11.02.2022 08:00:00.000 GMT+0200,1.35328,1.35688,1.35136,1.35557,22613.9603
11.02.2022 12:00:00.000 GMT+0200,1.35557,1.35989,1.35465,1.35729,19778.699699999997
11.02.2022 16:00:00.000 GMT+0200,1.35729,1.36094,1.35672,1.36007,25794.780300000002
11.02.2022 20:00:00.000 GMT+0200,1.36007,1.36057,1.35413,1.35557,42994.8798
14.02.2022 00:00:00.000 GMT+0200,1.35507,1.35715,1.35474,1.35536,12014.235799999999
14.02.2022 04:00:00.000 GMT+0200,1.35536,1.35538,1.35343,1.35464,8539.2999
14.02.2022 08:00:00.000 GMT+0200,1.35464,1.35465,1.34948,1.35126,23832.04
14.02.2022 12:00:00.000 GMT+0200,1.35128,1.35473,1.35015,1.35273,28573.6495
14.02.2022 16:00:00.000 GMT+0200,1.35273,1.35393,1.35088,1.35304,35035.1905
14.02.2022 20:00:00.000 GMT+0200,1.35306,1.35407,1.35146,1.35278,19637.0799
15.02.2022 00:00:00.000 GMT+0200,1.35278,1.35458,1.35270,1.35376,7768.452
15.02.2022 04:00:00.000 GMT+0200,1.35372,1.35434,1.35289,1.35304,9051.32
